URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context (7),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Catalogued by,Excavated by,Metal,Metal Description,Culture,References,Date Catalogued,Diameter,Date Excavated,Year Excavated,Sequence #
"http://opencontext.org/subjects/762F6ABC-DC02-48FE-E306-7FFC370022FA","http://n2t.net/ark:/28722/k2br8st70","Coin 05-C-74","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Special Project 107","Locus 9","Seq. SP107082","","http://opencontext.org/subjects/33B94D30-A8FE-4649-8B23-8DCEE61E828C","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T16:39:40Z","Deirdre Barrett","Deirdre Barrett","AE","Bronze","","See Meshorer (p. 85) for mark.
Exact type unclear.","6/25/2009","","","2005",""
"http://opencontext.org/subjects/32F7485A-8252-4556-920B-21C2307BCF2A","http://n2t.net/ark:/28722/k2gf0t78c","Coin 05-C-30","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 105","Locus 8","Seq. 105298","","http://opencontext.org/subjects/BEE17177-5485-41CA-6893-C0C95E204973","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:36Z","Deirdre Barrett","Eleanor A. Power; MLA","AE","Bronze","Uncertain","","6/25/2009","","","2005","105298"
"http://opencontext.org/subjects/0D0D80C0-B3F7-4D5F-BEDF-C565611A5B40","http://n2t.net/ark:/28722/k24q7x238","Coin 96-C-16","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","None","Locus 0","","","http://opencontext.org/subjects/3B5E3319-EF85-419E-9121-7A5A69866A8F","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:10:17Z","Deirdre Barrett","Martha Sharp Joukowsky","AE","Bronze","","Petra, Elagabalus - Spijkermann no. 56.","6/25/2009","1.85 cm","","1996",""
"http://opencontext.org/subjects/649B91C3-7BFB-440E-E858-AA3B55088D96","http://n2t.net/ark:/28722/k2pn93t0s","Coin 98-C-29","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 52","Locus 2","None","","http://opencontext.org/subjects/FC2F08C8-5B3F-482A-6B42-4DC0B9A9C2C7","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:19Z","Deirdre Barrett","Sara Karz Reid","AE","Bronze","Roman Empire, city coin (Arabia)","","6/25/2009","2.51 cm","","1998",""
"http://opencontext.org/subjects/E231F921-D7A5-430F-DE1A-67D6341940AF","http://n2t.net/ark:/28722/k2t43qf22","Coin 99-C-1","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 60","Locus 1","Seq. 60024","","http://opencontext.org/subjects/CCF358EA-59A3-4F2D-6577-28EDF63AAF1C","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:10:16Z","Deirdre Barrett","Sara Karz Reid","AE","Bronze","Uncertain","Half coin.","6/25/2009","1.40 cm","","1999","60024"
"http://opencontext.org/subjects/73BC462A-BA19-49B6-BB9B-363D5A606ADB","http://n2t.net/ark:/28722/k2m907f4z","Coin 97-C-36","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 47","Locus 16","Seq. 47416","","http://opencontext.org/subjects/31EDC5CD-67A2-4E52-4E0A-BD3A2356B60C","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:15Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","Uncertain","","6/25/2009","","","1997","47416"
"http://opencontext.org/subjects/0AA8B966-C8C5-4EA7-7876-767914DB67B8","http://n2t.net/ark:/28722/k2f76ck4f","Coin 97-C-39","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Surface","None","Locus Surface find","Seq.","","http://opencontext.org/subjects/6291C22B-8A18-4BB3-7D13-373AECB15530","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:20Z","Deirdre Barrett","Martha Sharp Joukowsky","Silver or lead?","","Late Roman?","","6/25/2009","","","1997",""
"http://opencontext.org/subjects/4E3F2FD9-B809-4BC2-6333-46B865FAC0FF","http://n2t.net/ark:/28722/k2mg7n734","Coin 95-C-2","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 15","Locus 3","None","","http://opencontext.org/subjects/3921D274-CCEC-4168-B254-5D71A6942EDD","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:47Z","Deirdre Barrett","AWT","AE","Bronze","Uncertain","Small Nabataean coin? Small AE 4?  Nummus? End 5th-6th c. CE.
Locus not identifiable.  No phasing assigned.","6/25/2009","","","1995",""
"http://opencontext.org/subjects/C6126D50-5B0E-43DB-54D3-AEBB23672695","http://n2t.net/ark:/28722/k20z7682z","Coin 96-C-49","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","None","Locus 0","","","http://opencontext.org/subjects/3B5E3319-EF85-419E-9121-7A5A69866A8F","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T15:51:26Z","Deirdre Barrett","Deirdre Barrett","AE","Bronze","Uncertain","Probably a fragment from a Roman coin.","6/25/2009","1.18 cm","","1996",""
"http://opencontext.org/subjects/B764F5F5-9475-448E-1CBC-254C1823ADF7","http://n2t.net/ark:/28722/k2mp52057","Coin 98-C-17","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57242","","http://opencontext.org/subjects/E931B83B-C9D9-4F85-4B37-AEDEE3595670","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:50Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","","","Late Roman","End of 4th c. CE beginning of 5th c. CE.","6/25/2009","1.13 cm","","1998","57242"
"http://opencontext.org/subjects/D029F4BC-76D6-4916-C476-2D5B1ADA9A62","http://n2t.net/ark:/28722/k26112438","Coin 97-C-38","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","None","Locus Surface find","None","","http://opencontext.org/subjects/BC21008F-19B9-4259-7A30-F19CBCAAE871","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:26Z","Deirdre Barrett","Elizabeth A. Najjar","AE","Bronze","","Minute coin.","6/25/2009","","","1997",""
"http://opencontext.org/subjects/948776C3-B8A1-4349-59F4-800709D45E24","http://n2t.net/ark:/28722/k2794660k","Coin 95-C-25","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 17","Locus 15","Seq. 17091","","http://opencontext.org/subjects/2068A6AF-C5C2-4E44-3B78-DA4917DB9F11","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:21Z","KM","Dakhilallah Qublan; FR; LP","AE","Bronze","","Nabataean:  Aretas IV, beginning of the reign.   Meshorer 57/6/5.","6/25/2009","1.2 cm","","1995","17091"
"http://opencontext.org/subjects/E660F80A-4D66-4481-1C79-4CD8CB3986B1","http://n2t.net/ark:/28722/k2988804f","Coin 98-C-109","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57267","","http://opencontext.org/subjects/9A64518E-4B30-4F04-571D-6DE63B057E73","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:42Z","Deirdre Barrett","Mary Prendergast; Emma Susan Libonati","AE","Bronze","Late Roman","","6/25/2009","1.31 cm","","1998","57267"
"http://opencontext.org/subjects/687F05C9-F159-42D7-D438-CCC2AE97CB44","http://n2t.net/ark:/28722/k2kh0mb00","Coin 95-C-53","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 15","Locus 101","Seq. 15272","","http://opencontext.org/subjects/BBC679FB-C31B-4447-161A-468A20FED395","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:01Z","KM","Lamya Khalidi; Ann Harris","AE","Bronze","","May be Caracalla (sp. no. 25-27), instead of Geta (no. 32).  The legend on the   obverse may be ANTWNE---(?).","6/25/2009","2.8 cm
0.3 cm","","1995","15272"
"http://opencontext.org/subjects/FF519EA1-EBAC-4F29-F397-62FC37E121D1","http://n2t.net/ark:/28722/k2mk6bm2h","Coin 98-C-3","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 53","Locus","Seq. 53306","","http://opencontext.org/subjects/98E4C82A-2E4F-4135-5228-91409A14879C","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T15:52:08Z","Deirdre Barrett","Laurel D. Bestock; Joshua Schwartz","AE","Bronze","","Probably first part Aretas IV reign.
Small sized coin.","6/25/2009","1.37 cm","","1998","53306"
"http://opencontext.org/subjects/AA782A45-C8FC-4902-2AC7-B5A4FC67256A","http://n2t.net/ark:/28722/k23b62m1n","Coin 02-C-49","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94081","","http://opencontext.org/subjects/978D3A95-0AC7-4DDA-F924-7EF7E4B9B81C","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:23Z","Deirdre Barrett","Emma Susan Libonati; José I. Fusté","","","","Illegible.  Probably Aretas IV or perhaps Malichos II.","6/25/2009","","","2002","94081"
"http://opencontext.org/subjects/FC7742D6-F0ED-4E92-117F-B3159F1166AD","http://n2t.net/ark:/28722/k25m67k1n","Coin 95-C-23","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 20","Locus 5","Seq. 80","","http://opencontext.org/subjects/60DE8703-6048-4506-C231-8A6A64F54316","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:16Z","KM","Zain Habboo; JAB","AE","Bronze","","Nabataean - Aretas IV or Malichos II or Shaqilat, probably Aretas IV rather than Malichos II (Meshorer 113-114).","6/25/2009","1.9 cm","","1995","80"
"http://opencontext.org/subjects/6EAAC538-EA88-4235-D31E-6C45B31D5003","http://n2t.net/ark:/28722/k22z1820g","Coin 03-C-2","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 95","Locus 4","Seq. 95168","","http://opencontext.org/subjects/44828D38-44DF-48E9-432D-040A3FEBB0DD","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:45Z","Deirdre Barrett","Shari L. Saunders; Martha Sharp Joukowsky","","","","Meshorer No. 43 or 43A. 
16-18 CE.","6/25/2009","","","2003","95168"
"http://opencontext.org/subjects/269B7203-0C60-4D05-09ED-12AE2C1B1F3A","http://n2t.net/ark:/28722/k2xs5qv54","Coin 97-C-3","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 40","Locus 14","Seq. 40039","","http://opencontext.org/subjects/2D775918-2C98-49DF-C917-0DD117E0E155","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:47Z","Deirdre Barrett","Michael F. Slaughter; BRA","AE","Bronze","","Compare 97-C-13.
Gallienus, c. 253-268 CE.","6/25/2009","2.47 - 2.20 cm dots:0.19 and 0.2","","1997","40039"
"http://opencontext.org/subjects/2FBF680B-E074-4441-0D05-A19B3B3EDAC1","http://n2t.net/ark:/28722/k2p84974w","Coin 02-C-55","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 43","Seq. 94100","","http://opencontext.org/subjects/6550E647-177B-4E4F-3EED-D5CD14E58641","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:58Z","Deirdre Barrett","Emma Susan Libonati; José I. Fusté","","","","Small coin of Aretas IV.","6/25/2009","","","2002","94100"
"http://opencontext.org/subjects/178CC905-F17E-4205-7651-03206EEC69E0","http://n2t.net/ark:/28722/k2sf2sq2w","Coin 96-C-4","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 33","Locus 1","Seq. 33003","","http://opencontext.org/subjects/7A464AB8-3060-4EAC-D015-B4DA41D961D1","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:52Z","Deirdre Barrett","Peter Warnock","AE","Bronze","","Nabataean - probably Malichos II and Shaqilat (40-70) = Meshorer 140 - 140A    (no letters visible on obverse, the heads take up the whole field).","6/25/2009","1.50 cm","","1996","33003"
"http://opencontext.org/subjects/C3F6CFB5-BE9E-4C09-F767-14D7A4088C8F","http://n2t.net/ark:/28722/k2fq9wh56","Coin 95-C-47","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 15","Locus 105","Seq. 15282","","http://opencontext.org/subjects/FC0CC486-7990-4DAF-EC90-D27195FF1BE4","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:21Z","KM","Lamya Khalidi; Ann Harris","AE","Bronze","Uncertain","Probably AE 4 or small AE 3, period: Late Roman (end 4th or early 5th c. CE)","6/25/2009","1.8 cm","","1995","15282"
"http://opencontext.org/subjects/AB2DF79F-775D-47F8-E40F-5B79D5010FDC","http://n2t.net/ark:/28722/k23r0w55j","Coin 95-C-57","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 5","Locus 22","Seq. 5032","","http://opencontext.org/subjects/4CCD82F0-AA8B-4856-DAF7-D0962B41636E","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:23Z","KM","John Rucker","AE","Bronze","","Rabbel II - Gamilat, 75/6 - 101 p = Meshorer 163(A).   Probably second part of     reign.   Very close to the style of Meshorer 153:  silver;  and cf Meshorer 163(A).","6/25/2009","1.57 cm","","1995","5032"
"http://opencontext.org/subjects/C4C7F1DE-46BD-4F3F-B500-F2AA10EBEA8E","http://n2t.net/ark:/28722/k2gh9hn3q","Coin 05-C-73","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Special Project 107","Locus 9","Seq. SP107075","","http://opencontext.org/subjects/610A5EEB-D00B-4A36-9B2B-856BF14B0BFC","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:25Z","Deirdre Barrett","Emma Susan Libonati","","","Uncertain","Very badly corroded and missing chunks.  A bluish portion may have a high lead content.  Not necessarily a coin.","6/25/2009","","","2005",""
"http://opencontext.org/subjects/F20A0004-4165-4D9E-F939-D40D78197DCF","http://n2t.net/ark:/28722/k2nz8626g","Coin 98-C-166","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 13","Seq. 57349","","http://opencontext.org/subjects/A8C62C04-E5A2-4404-3AC7-7EB33DF2F18A","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:26Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Roman Empire, city coin","","6/25/2009","2.33 cm","","1998","57349"
"http://opencontext.org/subjects/31D2820A-8999-4BF9-0F9A-9DD3784BB2BD","http://n2t.net/ark:/28722/k2w37s701","Coin 98-C-2","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 53","Locus","Seq. 53353","","http://opencontext.org/subjects/48977396-FCF5-460F-E4BB-5A37BEBF7C84","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:56Z","Deirdre Barrett","Laurel D. Bestock; Joshua Schwartz","AE","Bronze","","Meshorer Plate 4 #59.","6/25/2009","1.48 cm","","1998","53353"
"http://opencontext.org/subjects/7111E1F9-D1F4-43F5-2E4F-502DEDAE8B27","http://n2t.net/ark:/28722/k2sq8ww2d","Coin 98-C-165","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 13","Seq. 57343","","http://opencontext.org/subjects/5DE972A9-6C4F-4A5C-7355-B3790965026E","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:48Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","","","6/25/2009","1.68 cm","","1998","57343"
"http://opencontext.org/subjects/B5221CAF-BFB4-41ED-DE13-982116BA6CFD","http://n2t.net/ark:/28722/k2p84975c","Coin 97-C-4","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 40","Locus 7","Seq. 40016","","http://opencontext.org/subjects/3864C53C-5F41-4C19-B660-192B5F72B816","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:34Z","Deirdre Barrett","Katrina M. Haile; Michael F. Slaughter","AE","Bronze","","","6/25/2009","2.20 - 2.30 cm","","1997","40016"
"http://opencontext.org/subjects/A7EAC5F4-7F8E-4C9F-E955-251FBDD89ECC","http://n2t.net/ark:/28722/k25b04d33","Coin 97-C-23","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 35","Locus 3","Seq. 35036","","http://opencontext.org/subjects/8424F3F4-575F-415C-1CD3-96904920F56F","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:33Z","Deirdre Barrett","Brian A. Brown; Laurel D. Bestock","AE","Bronze","","","6/25/2009","1.65 cm","","1997","35036"
"http://opencontext.org/subjects/0D47F625-0A2E-4110-6457-C328AE83CC9F","http://n2t.net/ark:/28722/k2bk1d219","Coin 98-C-90","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 12","Seq. 57472","","http://opencontext.org/subjects/A6C54AC5-BCD4-4193-F074-255EE01F8A39","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:24Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","","","6/25/2009","0.89 cm","","1998","57472"
"http://opencontext.org/subjects/F43B2AFB-C71D-4C5D-C86D-99E4ECB15DDD","http://n2t.net/ark:/28722/k2q81b47k","Coin 95-C-52","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 15","Locus 101","Seq. 15271","","http://opencontext.org/subjects/17ECCB4A-FC96-4B57-604B-06D4CA54C661","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:34Z","KM","Lamya Khalidi; Ann Harris","AE","Bronze","","Nabataean - perhaps Malichos II and Shaqilat (Meshorer 140).","6/25/2009","1.5 cm","","1995","15271"
"http://opencontext.org/subjects/1F19CD02-73EF-45F5-49D9-0E34ACD66875","http://n2t.net/ark:/28722/k2m61j25k","Coin 98-C-147","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57193","","http://opencontext.org/subjects/AEFFCC3E-AE70-445C-8C62-0196FEE9D9CF","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:09Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Uncertain","","6/25/2009","1.39 cm","","1998","57193"
"http://opencontext.org/subjects/6EF34099-4D83-491F-A7FF-4B7978A25537","http://n2t.net/ark:/28722/k2n58jz4c","Coin 98-C-138","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57167","","http://opencontext.org/subjects/99085245-4315-4552-9EF4-47FE40864454","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:30Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","","AE 4?","6/25/2009","1.11 cm","","1998","57167"
"http://opencontext.org/subjects/CA63F1FA-F756-4F79-E9F1-31D46277689C","http://n2t.net/ark:/28722/k2td9tm32","Coin 98-C-49","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57212","","http://opencontext.org/subjects/10E8B49C-8401-48B5-6D08-DDEF4AEFA62C","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:26Z","Deirdre Barrett","Mary Prendergast; Emma Susan Libonati","AE","Bronze","Uncertain","","6/25/2009","1.38 cm","","1998","57212"
"http://opencontext.org/subjects/4A16A07F-ED7A-47E0-111F-0FA8AD99BB0B","http://n2t.net/ark:/28722/k2w956081","Coin 96-C-43","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22107","","http://opencontext.org/subjects/4AF66794-4EA5-48C3-79E8-495B86E13D39","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:10:14Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","Uncertain","Probably AE 4, end 4th c. CE or beginning of the 5th c. CE (more likely the end  of the 4th c, period 383 - 395 CE).","6/25/2009","1.29 cm","","1996","22107"
"http://opencontext.org/subjects/B286A58E-85A6-48E9-06B0-5BA27FA4A4EF","http://n2t.net/ark:/28722/k2q81b463","Coin 02-C-50","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 45","Seq. 94086","","http://opencontext.org/subjects/D7566C1E-2994-46B1-A3E5-4C19B60AF138","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:43Z","Deirdre Barrett","Emma Susan Libonati; José I. Fusté","","","Uncertain","Illegible.","6/25/2009","","","2002","94086"
"http://opencontext.org/subjects/BC9955B3-7ACE-4FA3-5B37-4D102E093D21","http://n2t.net/ark:/28722/k2cr5tq77","Coin 02-C-51","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 63","Seq. 94098","","http://opencontext.org/subjects/ACAAB489-4FD1-425A-E10F-BAE70377DCEF","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:55Z","Deirdre Barrett","Emma Susan Libonati; José I. Fusté","","","Uncertain","Illegible.","6/25/2009","","","2002","94098"
"http://opencontext.org/subjects/E7167970-9868-41CA-5559-7B118273EF3A","http://n2t.net/ark:/28722/k2h70fc1g","Coin 98-C-81","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 12","Seq. 57429","","http://opencontext.org/subjects/0F37D527-26E8-4940-BC5E-EC1CF3F0B7AF","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:03Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Uncertain","","6/25/2009","1.11 cm","","1998","57429"
"http://opencontext.org/subjects/89C9F13C-9449-4D51-F21D-2ACC12181C72","http://n2t.net/ark:/28722/k2st7m835","Coin 98-C-25","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57188","","http://opencontext.org/subjects/0D8EC4C8-A47D-4657-7E8D-06D3E59A6302","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:18Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Uncertain","","6/25/2009","1.30 cm","","1998","57188"
"http://opencontext.org/subjects/0EE1D93B-9711-4123-7AD6-B8F266F2D65F","http://n2t.net/ark:/28722/k22b91q1d","Coin 98-C-23","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57186","","http://opencontext.org/subjects/ED2F7049-AB61-4D69-05B8-11A92B476A2E","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:34Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Uncertain","","6/25/2009","1.26 cm","","1998","57186"
"http://opencontext.org/subjects/00C7BF24-EB2D-4C69-D3A5-AFA51127ABD1","http://n2t.net/ark:/28722/k2639rh6n","Coin 98-C-10","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 6","Seq. 57114","","http://opencontext.org/subjects/E352906D-B5CC-4D44-48DE-87667B7DFE7A","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-09T09:34:35Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Uncertain","","6/25/2009","1.14 cm","","1998","57114"
